ID;Mun/UF;MUNICIPIO;UF;LATITUDE;LONGITUDE
4040;FAXINALZINHO - RS;FAXINALZINHO;RS;-27,42;-52,67
4276;SAO VALENTIM - RS;SAO VALENTIM;RS;-27,55;-52,52
4013;DOM PEDRO DE ALCANTARA - RS;DOM PEDRO DE ALCANTARA;RS;-29,36;-49,85
2328;MIRASSOL D'OESTE - MT;MIRASSOL D'OESTE;MT;-15,67;-58,09
3927;BENJAMIN CONSTANT DO SUL - RS;BENJAMIN CONSTANT DO SUL;RS;-27,51;-52,59
4143;NONOAI - RS;NONOAI;RS;-27,36;-52,77
4210;RIO DOS INDIOS - RS;RIO DOS INDIOS;RS;-27,3;-52,84
2366;RIO BRANCO - MT;RIO BRANCO;MT;-15,24;-58,11
3285;FOZ DO IGUACU - PR;FOZ DO IGUACU;PR;-25,54;-54,58
4134;MORRINHOS DO SUL - RS;MORRINHOS DO SUL;RS;-29,36;-49,93
2369;SALTO DO CEU - MT;SALTO DO CEU;MT;-15,13;-58,12
4612;SAO MIGUEL D'OESTE - SC;SAO MIGUEL D'OESTE;SC;-26,72;-53,51
4192;PONTE PRETA - RS;PONTE PRETA;RS;-27,65;-52,48
3973;CASEIROS - RS;CASEIROS;RS;-28,26;-51,69
4541;PALMITOS - SC;PALMITOS;SC;-27,06;-53,16
4054;GETULIO VARGAS - RS;GETULIO VARGAS;RS;-27,89;-52,22
4301;TAPEJARA - RS;TAPEJARA;RS;-28,06;-52,01
4543;PARAISO - SC;PARAISO;SC;-26,61;-53,67
2378;SAO JOSE DOS QUATRO MARCOS - MT;SAO JOSE DOS QUATRO MARCOS;MT;-15,62;-58,17
4023;EREBANGO - RS;EREBANGO;RS;-27,85;-52,3
3895;ALPESTRE - RS;ALPESTRE;RS;-27,24;-53,03
4073;IBIRAIARAS - RS;IBIRAIARAS;RS;-28,37;-51,63
4021;ENTRE RIOS DO SUL - RS;ENTRE RIOS DO SUL;RS;-27,52;-52,73
4436;DESCANSO - SC;DESCANSO;SC;-26,82;-53,5
4407;CAIBI - SC;CAIBI;SC;-27,07;-53,24
4317;TRES CACHOEIRAS - RS;TRES CACHOEIRAS;RS;-29,45;-49,92
4031;ESTACAO - RS;ESTACAO;RS;-27,91;-52,26
4094;JACUTINGA - RS;JACUTINGA;RS;-27,72;-52,53
4140;MULITERNO - RS;MULITERNO;RS;-28,32;-51,76
3951;CAMPESTRE DA SERRA - RS;CAMPESTRE DA SERRA;RS;-28,79;-51,09
4387;BANDEIRANTE - SC;BANDEIRANTE;SC;-26,76;-53,63
4578;RIQUEZA - SC;RIQUEZA;SC;-27,06;-53,32
4058;GRAMADO DOS LOUREIROS - RS;GRAMADO DOS LOUREIROS;RS;-27,44;-52,91
4292;SERTAO - RS;SERTAO;RS;-27,98;-52,26
4189;PLANALTO - RS;PLANALTO;RS;-27,32;-53,05
4391;BELMONTE - SC;BELMONTE;SC;-26,84;-53,57
3889;AGUA SANTA - RS;AGUA SANTA;RS;-28,17;-52,03
3908;ARROIO DO SAL - RS;ARROIO DO SAL;RS;-29,55;-49,88
3953;CAMPINAS DO SUL - RS;CAMPINAS DO SUL;RS;-27,71;-52,62
4350;VILA LANGARO - RS;VILA LANGARO;RS;-28,1;-52,14
4085;IRAI - RS;IRAI;RS;-27,19;-53,25
2532;URUARA - PA;URUARA;PA;-3,71;-53,73
4323;TRINDADE DO SUL - RS;TRINDADE DO SUL;RS;-27,52;-52,89
3989;CIRIACO - RS;CIRIACO;RS;-28,34;-51,87
2285;BRASNORTE - MT;BRASNORTE;MT;-12,15;-57,97
4084;IPIRANGA DO SUL - RS;IPIRANGA DO SUL;RS;-27,93;-52,42
4004;DAVID CANABARRO - RS;DAVID CANABARRO;RS;-28,38;-51,84
4254;SAO JORGE - RS;SAO JORGE;RS;-28,49;-51,7
4521;MONDAI - SC;MONDAI;SC;-27,1;-53,4
4474;IPORA DO OESTE - SC;IPORA DO OESTE;SC;-26,98;-53,53
4321;TRES PALMEIRAS - RS;TRES PALMEIRAS;RS;-27,61;-52,84
4320;TRES FORQUILHAS - RS;TRES FORQUILHAS;RS;-29,53;-50,06
2211;CARACOL - MS;CARACOL;MS;-22,01;-57,02
4586;SANTA HELENA - SC;SANTA HELENA;SC;-26,93;-53,61
2279;ARAPUTANGA - MT;ARAPUTANGA;MT;-15,47;-58,35
2310;GLORIA D'OESTE - MT;GLORIA D'OESTE;MT;-15,76;-58,35
4083;IPE - RS;IPE;RS;-28,82;-51,27
4061;GUABIJU - RS;GUABIJU;RS;-28,54;-51,69
4265;SAO MARCOS - RS;SAO MARCOS;RS;-28,97;-51,06
3901;ANDRE DA ROCHA - RS;ANDRE DA ROCHA;RS;-28,63;-51,57
3900;AMETISTA DO SUL - RS;AMETISTA DO SUL;RS;-27,36;-53,18
4347;VICENTE DUTRA - RS;VICENTE DUTRA;RS;-27,16;-53,4
3998;COXILHA - RS;COXILHA;RS;-28,12;-52,29
4634;TUNAPOLIS - SC;TUNAPOLIS;SC;-26,96;-53,63
4309;TERRA DE AREIA - RS;TERRA DE AREIA;RS;-29,58;-50,07
3903;ANTONIO PRADO - RS;ANTONIO PRADO;RS;-28,85;-51,28
4340;VANINI - RS;VANINI;RS;-28,47;-51,84
4202;PROTASIO ALVES - RS;PROTASIO ALVES;RS;-28,75;-51,47
4217;RONDA ALTA - RS;RONDA ALTA;RS;-27,76;-52,8
4215;RODEIO BONITO - RS;RODEIO BONITO;RS;-27,47;-53,16
4124;MATO CASTELHANO - RS;MATO CASTELHANO;RS;-28,27;-52,19
4020;ENGENHO VELHO - RS;ENGENHO VELHO;RS;-27,7;-52,91
2339;NOVA MONTE VERDE - MT;NOVA MONTE VERDE;MT;-9,98;-57,53
4602;SAO JOAO DO OESTE - SC;SAO JOAO DO OESTE;SC;-27,09;-53,59
4171;PARAI - RS;PARAI;RS;-28,59;-51,78
4247;SAO DOMINGOS DO SUL - RS;SAO DOMINGOS DO SUL;RS;-28,53;-51,88
2358;PORTO ESPERIDIAO - MT;PORTO ESPERIDIAO;MT;-15,85;-58,46
3947;CAICARA - RS;CAICARA;RS;-27,27;-53,43
4053;GENTIL - RS;GENTIL;RS;-28,43;-52,03
2363;RESERVA DO CABACAL - MT;RESERVA DO CABACAL;MT;-15,08;-58,46
4043;FLORES DA CUNHA - RS;FLORES DA CUNHA;RS;-29,02;-51,18
4109;LIBERATO SALZANO - RS;LIBERATO SALZANO;RS;-27,6;-53,07
4001;CRISTAL DO SUL - RS;CRISTAL DO SUL;RS;-27,45;-53,24
4145;NOVA ARACA - RS;NOVA ARACA;RS;-28,65;-51,74
4183;PINHAL - RS;PINHAL;RS;-27,51;-53,21
4048;FREDERICO WESTPHALEN - RS;FREDERICO WESTPHALEN;RS;-27,35;-53,39
2276;APIACAS - MT;APIACAS;MT;-9,54;-57,44
4155;NOVA PRATA - RS;NOVA PRATA;RS;-28,78;-51,61
4241;SANTO ANTONIO DO PALMA - RS;SANTO ANTONIO DO PALMA;RS;-28,49;-52,02
4146;NOVA BASSANO - RS;NOVA BASSANO;RS;-28,72;-51,7
4249;SAO FRANCISCO DE PAULA - RS;SAO FRANCISCO DE PAULA;RS;-29,44;-50,58
4163;NOVO TIRADENTES - RS;NOVO TIRADENTES;RS;-27,56;-53,18
3993;CONSTANTINA - RS;CONSTANTINA;RS;-27,73;-52,99
3963;CAPAO DA CANOA - RS;CAPAO DA CANOA;RS;-29,76;-50,03
4116;MAQUINE - RS;MAQUINE;RS;-29,67;-50,2
3979;CERRO GRANDE - RS;CERRO GRANDE;RS;-27,6;-53,16
4349;VILA FLORES - RS;VILA FLORES;RS;-28,86;-51,53
4218;RONDINHA - RS;RONDINHA;RS;-27,82;-52,91
4152;NOVA PADUA - RS;NOVA PADUA;RS;-29,02;-51,3
3972;CASCA - RS;CASCA;RS;-28,56;-51,97
4185;PINHEIRINHO DO VALE - RS;PINHEIRINHO DO VALE;RS;-27,21;-53,61
4177;PASSO FUNDO - RS;PASSO FUNDO;RS;-28,26;-52,4
4191;PONTAO - RS;PONTAO;RS;-28,05;-52,67
2445;GURUPA - PA;GURUPA;PA;-1,4;-51,64
3960;CANELA - RS;CANELA;RS;-29,36;-50,81
4357;XANGRI-LA - RS;XANGRI-LA;RS;-29,8;-50,04
4157;NOVA ROMA DO SUL - RS;NOVA ROMA DO SUL;RS;-28,99;-51,4
4353;VISTA ALEGRE - RS;VISTA ALEGRE;RS;-27,36;-53,49
2313;INDIAVAI - MT;INDIAVAI;MT;-15,49;-58,57
2486;PLACAS - PA;PLACAS;PA;-3,86;-54,22
4118;MARAU - RS;MARAU;RS;-28,44;-52,2
4485;ITAPIRANGA - SC;ITAPIRANGA;SC;-27,16;-53,71
4306;TAQUARUCU DO SUL - RS;TAQUARUCU DO SUL;RS;-27,4;-53,46
3975;CAXIAS DO SUL - RS;CAXIAS DO SUL;RS;-29,16;-51,17
4221;SAGRADA FAMILIA - RS;SAGRADA FAMILIA;RS;-27,7;-53,13
4284;SEBERI - RS;SEBERI;RS;-27,47;-53,4
4343;VERANOPOLIS - RS;VERANOPOLIS;RS;-28,93;-51,54
3920;BARRA DO GUARITA - RS;BARRA DO GUARITA;RS;-27,19;-53,71
4057;GRAMADO - RS;GRAMADO;RS;-29,37;-50,87
4107;LAJEADO DO BUGRE - RS;LAJEADO DO BUGRE;RS;-27,68;-53,18
4168;PALMITINHO - RS;PALMITINHO;RS;-27,35;-53,55
4351;VILA MARIA - RS;VILA MARIA;RS;-28,53;-52,15
4213;RIOZINHO - RS;RIOZINHO;RS;-29,64;-50,45
4093;JABOTICABA - RS;JABOTICABA;RS;-27,63;-53,27
4354;VISTA ALEGRE DO PRATA - RS;VISTA ALEGRE DO PRATA;RS;-28,8;-51,79
4283;SARANDI - RS;SARANDI;RS;-27,94;-52,92
2430;CHAVES - PA;CHAVES;PA;-0,16;-49,98
4290;SERAFINA CORREA - RS;SERAFINA CORREA;RS;-28,71;-51,93
4037;FAGUNDES VARELA - RS;FAGUNDES VARELA;RS;-28,88;-51,69
4255;SAO JOSE DAS MISSOES - RS;SAO JOSE DAS MISSOES;RS;-27,78;-53,12
4355;VISTA GAUCHA - RS;VISTA GAUCHA;RS;-27,29;-53,7
4129;MONTAURI - RS;MONTAURI;RS;-28,65;-52,07
4318;TRES COROAS - RS;TRES COROAS;RS;-29,51;-50,77
3929;BOA VISTA DAS MISSOES - RS;BOA VISTA DAS MISSOES;RS;-27,66;-53,31
3994;COQUEIROS DO SUL - RS;COQUEIROS DO SUL;RS;-28,11;-52,78
2489;PORTO DE MOZ - PA;PORTO DE MOZ;PA;-1,74;-52,23
3924;BARRA FUNDA - RS;BARRA FUNDA;RS;-27,92;-53,03
3949;CAMARGO - RS;CAMARGO;RS;-28,58;-52,2
4216;ROLANTE - RS;ROLANTE;RS;-29,65;-50,57
4147;NOVA BOA VISTA - RS;NOVA BOA VISTA;RS;-27,99;-52,97
4027;ERVAL SECO - RS;ERVAL SECO;RS;-27,54;-53,5
4159;NOVO BARREIRO - RS;NOVO BARREIRO;RS;-27,9;-53,1
4063;GUAPORE - RS;GUAPORE;RS;-28,84;-51,89
4038;FARROUPILHA - RS;FARROUPILHA;RS;-29,22;-51,34
3997;COTIPORA - RS;COTIPORA;RS;-28,99;-51,69
4154;NOVA PETROPOLIS - RS;NOVA PETROPOLIS;RS;-29,37;-51,11
4076;IGREJINHA - RS;IGREJINHA;RS;-29,57;-50,79
4144;NOVA ALVORADA - RS;NOVA ALVORADA;RS;-28,67;-52,16
3968;CARAA - RS;CARAA;RS;-29,79;-50,43
4164;OSORIO - RS;OSORIO;RS;-29,88;-50,27
2307;FIGUEIROPOLIS D'OESTE - MT;FIGUEIROPOLIS D'OESTE;MT;-15,44;-58,74
4005;DERRUBADAS - RS;DERRUBADAS;RS;-27,26;-53,86
4079;IMBE - RS;IMBE;RS;-29,97;-50,12
4308;TENENTE PORTELA - RS;TENENTE PORTELA;RS;-27,37;-53,75
4333;UNIAO DA SERRA - RS;UNIAO DA SERRA;RS;-28,79;-52,03
4314;TRAMANDAI - RS;TRAMANDAI;RS;-29,98;-50,13
4231;SANTA MARIA DO HERVAL - RS;SANTA MARIA DO HERVAL;RS;-29,49;-50,99
3928;BENTO GONCALVES - RS;BENTO GONCALVES;RS;-29,17;-51,51
4128;MIRAGUAI - RS;MIRAGUAI;RS;-27,49;-53,68
4174;PAROBE - RS;PAROBE;RS;-29,62;-50,83
4304;TAQUARA - RS;TAQUARA;RS;-29,65;-50,78
4151;NOVA HARTZ - RS;NOVA HARTZ;RS;-29,58;-50,9
4010;DOIS LAJEADOS - RS;DOIS LAJEADOS;RS;-28,98;-51,83
4182;PICADA CAFE - RS;PICADA CAFE;RS;-29,44;-51,13
3982;CHAPADA - RS;CHAPADA;RS;-28,05;-53,06
3969;CARAZINHO - RS;CARAZINHO;RS;-28,28;-52,78
4142;NICOLAU VERGUEIRO - RS;NICOLAU VERGUEIRO;RS;-28,53;-52,46
4239;SANTO ANTONIO DA PATRULHA - RS;SANTO ANTONIO DA PATRULHA;RS;-29,81;-50,52
4277;SAO VALENTIM DO SUL - RS;SAO VALENTIM DO SUL;RS;-29,04;-51,76
4009;DOIS IRMAOS DAS MISSOES - RS;DOIS IRMAOS DAS MISSOES;RS;-27,65;-53,53
4338;VALE REAL - RS;VALE REAL;RS;-29,39;-51,25
2332;NOVA BANDEIRANTES - MT;NOVA BANDEIRANTES;MT;-9,81;-57,86
4088;ITAPUCA - RS;ITAPUCA;RS;-28,78;-52,17
4242;SANTO ANTONIO DO PLANALTO - RS;SANTO ANTONIO DO PLANALTO;RS;-28,39;-52,69
3905;ARARICA - RS;ARARICA;RS;-29,61;-50,92
4131;MONTE BELO DO SUL - RS;MONTE BELO DO SUL;RS;-29,16;-51,63
4025;ERNESTINA - RS;ERNESTINA;RS;-28,49;-52,57
4167;PALMEIRA DAS MISSOES - RS;PALMEIRA DAS MISSOES;RS;-27,89;-53,31
4136;MORRO REUTER - RS;MORRO REUTER;RS;-29,53;-51,08
3897;ALTO FELIZ - RS;ALTO FELIZ;RS;-29,39;-51,31
4111;LINHA NOVA - RS;LINHA NOVA;RS;-29,46;-51,2
4049;GARIBALDI - RS;GARIBALDI;RS;-29,25;-51,53
4279;SAO VENDELINO - RS;SAO VENDELINO;RS;-29,36;-51,37
2397;AFUA - PA;AFUA;PA;-0,15;-50,38
2318;JAURU - MT;JAURU;MT;-15,34;-58,86
3970;CARLOS BARBOSA - RS;CARLOS BARBOSA;RS;-29,29;-51,5
4344;VESPASIANO CORREA - RS;VESPASIANO CORREA;RS;-29,06;-51,85
4200;PRESIDENTE LUCENA - RS;PRESIDENTE LUCENA;RS;-29,51;-51,17
4207;REDENTORA - RS;REDENTORA;RS;-27,66;-53,63
3902;ANTA GORDA - RS;ANTA GORDA;RS;-28,97;-52
4233;SANTA TEREZA - RS;SANTA TEREZA;RS;-29,16;-51,73
4008;DOIS IRMAOS - RS;DOIS IRMAOS;RS;-29,58;-51,08
4281;SAPIRANGA - RS;SAPIRANGA;RS;-29,63;-51
4042;FELIZ - RS;FELIZ;RS;-29,45;-51,3
4029;ESPERANCA DO SUL - RS;ESPERANCA DO SUL;RS;-27,35;-53,99
3912;ARVOREZINHA - RS;ARVOREZINHA;RS;-28,87;-52,17
4074;IBIRAPUITA - RS;IBIRAPUITA;RS;-28,62;-52,51
3938;BRAGA - RS;BRAGA;RS;-27,61;-53,73
4078;ILOPOLIS - RS;ILOPOLIS;RS;-28,92;-52,12
4257;SAO JOSE DO HORTENCIO - RS;SAO JOSE DO HORTENCIO;RS;-29,52;-51,25
3917;BARAO - RS;BARAO;RS;-29,37;-51,49
4322;TRES PASSOS - RS;TRES PASSOS;RS;-27,45;-53,93
4092;IVOTI - RS;IVOTI;RS;-29,59;-51,16
3933;BOM PRINCIPIO - RS;BOM PRINCIPIO;RS;-29,48;-51,35
3934;BOM PROGRESSO - RS;BOM PROGRESSO;RS;-27,54;-53,86
3954;CAMPO BOM - RS;CAMPO BOM;RS;-29,67;-51,05
2380;SAPEZAL - MT;SAPEZAL;MT;-12,98;-58,76
4141;NAO-ME-TOQUE - RS;NAO-ME-TOQUE;RS;-28,45;-52,82
4138;MUCUM - RS;MUCUM;RS;-29,16;-51,86
4110;LINDOLFO COLLOR - RS;LINDOLFO COLLOR;RS;-29,59;-51,2
3996;CORONEL BICACO - RS;CORONEL BICACO;RS;-27,71;-53,7
4016;DOUTOR RICARDO - RS;DOUTOR RICARDO;RS;-29,08;-51,99
3988;CIDREIRA - RS;CIDREIRA;RS;-30,16;-50,23
2496;RUROPOLIS - PA;RUROPOLIS;PA;-4,09;-54,91
4329;TUPANDI - RS;TUPANDI;RS;-29,47;-51,42
4271;SAO PEDRO DA SERRA - RS;SAO PEDRO DA SERRA;RS;-29,42;-51,51
4056;GLORINHA - RS;GLORINHA;RS;-29,88;-50,76
4032;ESTANCIA VELHA - RS;ESTANCIA VELHA;RS;-29,64;-51,17
4311;TIRADENTES DO SUL - RS;TIRADENTES DO SUL;RS;-27,39;-54,08
4225;SALVADOR DO SUL - RS;SALVADOR DO SUL;RS;-29,43;-51,51
4161;NOVO HAMBURGO - RS;NOVO HAMBURGO;RS;-29,67;-51,13
4348;VICTOR GRAEFF - RS;VICTOR GRAEFF;RS;-28,56;-52,74
4203;PUTINGA - RS;PUTINGA;RS;-29;-52,15
3955;CAMPO NOVO - RS;CAMPO NOVO;RS;-27,67;-53,8
2251;PORTO MURTINHO - MS;PORTO MURTINHO;MS;-21,69;-57,88
3931;BOA VISTA DO SUL - RS;BOA VISTA DO SUL;RS;-29,35;-51,67
191;LARANJAL DO JARI - AP;LARANJAL DO JARI;AP;-1,12;-52
4018;ENCANTADO - RS;ENCANTADO;RS;-29,23;-51,87
4065;HARMONIA - RS;HARMONIA;RS;-29,54;-51,42
4070;HUMAITA - RS;HUMAITA;RS;-27,56;-53,97
4208;RELVADO - RS;RELVADO;RS;-29,11;-52,07
3916;BALNEARIO PINHAL - RS;BALNEARIO PINHAL;RS;-30,24;-50,23
4274;SAO SEBASTIAO DO CAI - RS;SAO SEBASTIAO DO CAI;RS;-29,58;-51,37
4299;SOLEDADE - RS;SOLEDADE;RS;-28,81;-52,51
4214;ROCA SALES - RS;ROCA SALES;RS;-29,28;-51,86
4133;MORMACO - RS;MORMACO;RS;-28,69;-52,69
4285;SEDE NOVA - RS;SEDE NOVA;RS;-27,63;-53,94
4080;IMIGRANTE - RS;IMIGRANTE;RS;-29,35;-51,77
4102;LAGOA DOS TRES CANTOS - RS;LAGOA DOS TRES CANTOS;RS;-28,57;-52,85
4262;SAO LEOPOLDO - RS;SAO LEOPOLDO;RS;-29,76;-51,14
4193;PORTAO - RS;PORTAO;RS;-29,7;-51,24
4222;SALDANHA MARINHO - RS;SALDANHA MARINHO;RS;-28,39;-53,09
3999;CRISSIUMAL - RS;CRISSIUMAL;RS;-27,5;-54,1
2400;ALMEIRIM - PA;ALMEIRIM;PA;-1,52;-52,58
3967;CAPIVARI DO SUL - RS;CAPIVARI DO SUL;RS;-30,14;-50,51
4045;FONTOURA XAVIER - RS;FONTOURA XAVIER;RS;-28,98;-52,34
4148;NOVA BRESCIA - RS;NOVA BRESCIA;RS;-29,21;-52,02
4190;POCO DAS ANTAS - RS;POCO DAS ANTAS;RS;-29,45;-51,67
4173;PARECI NOVO - RS;PARECI NOVO;RS;-29,63;-51,39
4117;MARATA - RS;MARATA;RS;-29,54;-51,55
4256;SAO JOSE DO HERVAL - RS;SAO JOSE DO HERVAL;RS;-29,04;-52,29
3966;CAPITAO - RS;CAPITAO;RS;-29,26;-51,98
4243;SANTO AUGUSTO - RS;SANTO AUGUSTO;RS;-27,85;-53,77
3991;COLORADO - RS;COLORADO;RS;-28,52;-52,99
3965;CAPELA DE SANTANA - RS;CAPELA DE SANTANA;RS;-29,7;-51,32
4302;TAPERA - RS;TAPERA;RS;-28,62;-52,87
4266;SAO MARTINHO - RS;SAO MARTINHO;RS;-27,7;-53,96
4282;SAPUCAIA DO SUL - RS;SAPUCAIA DO SUL;RS;-29,83;-51,14
3939;BROCHIER - RS;BROCHIER;RS;-29,55;-51,59
4227;SANTA BARBARA DO SUL - RS;SANTA BARBARA DO SUL;RS;-28,35;-53,24
2321;JURUENA - MT;JURUENA;MT;-10,31;-58,35
3990;COLINAS - RS;COLINAS;RS;-29,38;-51,87
4060;GRAVATAI - RS;GRAVATAI;RS;-29,94;-50,99
4149;NOVA CANDELARIA - RS;NOVA CANDELARIA;RS;-27,6;-54,1
4310;TEUTONIA - RS;TEUTONIA;RS;-29,44;-51,8
4199;POUSO NOVO - RS;POUSO NOVO;RS;-29,17;-52,2
4278;SAO VALERIO DO SUL - RS;SAO VALERIO DO SUL;RS;-27,78;-53,93
2294;CASTANHEIRA - MT;CASTANHEIRA;MT;-11,13;-58,6
4287;SELBACH - RS;SELBACH;RS;-28,62;-52,95
4315;TRAVESSEIRO - RS;TRAVESSEIRO;RS;-29,29;-52,05
4132;MONTENEGRO - RS;MONTENEGRO;RS;-29,68;-51,46
4033;ESTEIO - RS;ESTEIO;RS;-29,86;-51,17
3992;CONDOR - RS;CONDOR;RS;-28,2;-53,48
4166;PALMARES DO SUL - RS;PALMARES DO SUL;RS;-30,25;-50,51
4030;ESPUMOSO - RS;ESPUMOSO;RS;-28,72;-52,85
3930;BOA VISTA DO BURICA - RS;BOA VISTA DO BURICA;RS;-27,66;-54,11
3907;ARROIO DO MEIO - RS;ARROIO DO MEIO;RS;-29,4;-51,94
4178;PAVERAMA - RS;PAVERAMA;RS;-29,55;-51,73
3944;CACHOEIRINHA - RS;CACHOEIRINHA;RS;-29,95;-51,09
4156;NOVA RAMADA - RS;NOVA RAMADA;RS;-28,06;-53,69
4158;NOVA SANTA RITA - RS;NOVA SANTA RITA;RS;-29,85;-51,27
4122;MARQUES DE SOUZA - RS;MARQUES DE SOUZA;RS;-29,32;-52,09
3962;CANOAS - RS;CANOAS;RS;-29,91;-51,18
2290;CAMPOS DE JULIO - MT;CAMPOS DE JULIO;MT;-13,89;-59,14
3898;ALVORADA - RS;ALVORADA;RS;-29,99;-51,08
2320;JUINA - MT;JUINA;MT;-11,37;-58,74
4258;SAO JOSE DO INHACORA - RS;SAO JOSE DO INHACORA;RS;-27,72;-54,12
4075;IBIRUBA - RS;IBIRUBA;RS;-28,62;-53,09
4300;TABAI - RS;TABAI;RS;-29,64;-51,68
4015;DOUTOR MAURICIO CARDOSO - RS;DOUTOR MAURICIO CARDOSO;RS;-27,5;-54,36
4169;PANAMBI - RS;PANAMBI;RS;-28,29;-53,5
4106;LAJEADO - RS;LAJEADO;RS;-29,46;-51,96
3985;CHIAPETA - RS;CHIAPETA;RS;-27,92;-53,94
3894;ALEGRIA - RS;ALEGRIA;RS;-27,82;-54,05
4201;PROGRESSO - RS;PROGRESSO;RS;-29,24;-52,31
4041;FAZENDA VILANOVA - RS;FAZENDA VILANOVA;RS;-29,58;-51,82
4346;VIAMAO - RS;VIAMAO;RS;-30,08;-51,02
4082;INHACORA - RS;INHACORA;RS;-27,88;-54,01
4034;ESTRELA - RS;ESTRELA;RS;-29,5;-51,96
4068;HORIZONTINA - RS;HORIZONTINA;RS;-27,62;-54,3
3896;ALTO ALEGRE - RS;ALTO ALEGRE;RS;-28,77;-52,99
4003;CRUZEIRO DO SUL - RS;CRUZEIRO DO SUL;RS;-29,51;-51,98
3926;BARROS CASSAL - RS;BARROS CASSAL;RS;-29,09;-52,58
4228;SANTA CLARA DO SUL - RS;SANTA CLARA DO SUL;RS;-29,46;-52,08
2355;PONTES E LACERDA - MT;PONTES E LACERDA;MT;-15,22;-59,33
2301;COTRIGUACU - MT;COTRIGUACU;MT;-9,85;-58,41
4206;QUINZE DE NOVEMBRO - RS;QUINZE DE NOVEMBRO;RS;-28,74;-53,09
4194;PORTO ALEGRE - RS;PORTO ALEGRE;RS;-30,03;-51,23
4291;SERIO - RS;SERIO;RS;-29,38;-52,26
3935;BOM RETIRO DO SUL - RS;BOM RETIRO DO SUL;RS;-29,6;-51,94
4319;TRES DE MAIO - RS;TRES DE MAIO;RS;-27,77;-54,24
4081;INDEPENDENCIA - RS;INDEPENDENCIA;RS;-27,83;-54,18
3891;AJURICABA - RS;AJURICABA;RS;-28,23;-53,77
3936;BOQUEIRAO DO LEAO - RS;BOQUEIRAO DO LEAO;RS;-29,3;-52,42
3956;CAMPOS BORGES - RS;CAMPOS BORGES;RS;-28,88;-52,99
4125;MATO LEITAO - RS;MATO LEITAO;RS;-29,52;-52,12
4162;NOVO MACHADO - RS;NOVO MACHADO;RS;-27,57;-54,5
192;MACAPA - AP;MACAPA;AP;0,03;-51,06
198;SANTANA - AP;SANTANA;AP;-0,05;-51,18
193;MAZAGAO - AP;MAZAGAO;AP;-0,11;-51,28
4325;TUCUNDUVA - RS;TUCUNDUVA;RS;-27,65;-54,44
4059;GRAMADO XAVIER - RS;GRAMADO XAVIER;RS;-29,26;-52,57
4180;PEJUCARA - RS;PEJUCARA;RS;-28,42;-53,65
4062;GUAIBA - RS;GUAIBA;RS;-30,11;-51,32
4047;FORTALEZA DOS VALOS - RS;FORTALEZA DOS VALOS;RS;-28,79;-53,22
3983;CHARQUEADAS - RS;CHARQUEADAS;RS;-29,95;-51,62
4305;TAQUARI - RS;TAQUARI;RS;-29,8;-51,86
2490;PRAINHA - PA;PRAINHA;PA;-1,8;-53,48
4341;VENANCIO AIRES - RS;VENANCIO AIRES;RS;-29,6;-52,19
4196;PORTO MAUA - RS;PORTO MAUA;RS;-27,57;-54,66
4330;TUPARENDI - RS;TUPARENDI;RS;-27,75;-54,48
4052;GENERAL CAMARA - RS;GENERAL CAMARA;RS;-29,9;-51,76
4324;TRIUNFO - RS;TRIUNFO;RS;-29,94;-51,71
2528;TRAIRAO - PA;TRAIRAO;PA;-4,57;-55,94
4251;SAO JERONIMO - RS;SAO JERONIMO;RS;-29,95;-51,72
4326;TUNAS - RS;TUNAS;RS;-29,1;-52,95
4105;LAGOAO - RS;LAGOAO;RS;-29,23;-52,79
3974;CATUIPE - RS;CATUIPE;RS;-28,25;-54,01
201;VITORIA DO JARI - AP;VITORIA DO JARI;AP;-0,8;-52,45
4002;CRUZ ALTA - RS;CRUZ ALTA;RS;-28,63;-53,6
4017;ELDORADO DO SUL - RS;ELDORADO DO SUL;RS;-30,08;-51,61
4077;IJUI - RS;IJUI;RS;-28,38;-53,91
4232;SANTA ROSA - RS;SANTA ROSA;RS;-27,87;-54,48
4067;HERVEIRAS - RS;HERVEIRAS;RS;-29,4;-52,65
3922;BARRA DO RIBEIRO - RS;BARRA DO RIBEIRO;RS;-30,29;-51,3
4055;GIRUA - RS;GIRUA;RS;-28,02;-54,35
4297;SINIMBU - RS;SINIMBU;RS;-29,53;-52,52
2407;AVEIRO - PA;AVEIRO;PA;-3,6;-55,33
3892;ALECRIM - RS;ALECRIM;RS;-27,65;-54,76
3910;ARROIO DOS RATOS - RS;ARROIO DOS RATOS;RS;-30,07;-51,72
2336;NOVA LACERDA - MT;NOVA LACERDA;MT;-14,47;-59,6
4339;VALE VERDE - RS;VALE VERDE;RS;-29,78;-52,18
4176;PASSO DO SOBRADO - RS;PASSO DO SOBRADO;RS;-29,74;-52,27
4223;SALTO DO JACUI - RS;SALTO DO JACUI;RS;-29,08;-53,21
4244;SANTO CRISTO - RS;SANTO CRISTO;RS;-27,82;-54,66
3995;CORONEL BARROS - RS;CORONEL BARROS;RS;-28,38;-54,06
4286;SEGREDO - RS;SEGREDO;RS;-29,26;-53,01
4035;ESTRELA VELHA - RS;ESTRELA VELHA;RS;-29,17;-53,15
4229;SANTA CRUZ DO SUL - RS;SANTA CRUZ DO SUL;RS;-29,71;-52,42
